model,variant,topology,freq_set,param_label,K,zero_lag_group_sync_success,phase_locked_group_success,phase_sync_success,frequency_lock_success,one_to_one_flash_lock_success,final_frequency_spread_hz,flash_count_ratio,extra_flash_rate_hz,mean_pairwise_timing_error_s,mean_pairwise_offset_jitter_s,mean_order_parameter_R,sync_diagnostic_label
eapf_tracker,pg0.3_fg0.05,all_to_all,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.99932,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.998058,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999997,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.998737,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.99935,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999293,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999271,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999247,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999254,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.99924,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.9993,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999379,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999357,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999261,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999351,full_group_sync
eapf_tracker,pg0.3_fg0.05,all_to_all,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.782158,1.4375,0.7,0.115094,0.138587,0.567024,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,all_to_all,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.749489,1.4375,0.7,0.110566,0.128329,0.579435,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,all_to_all,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.749489,1.4375,0.7,0.110755,0.124967,0.567432,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,all_to_all,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.733503,1.4375,0.7,0.100189,0.113804,0.600783,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,all_to_all,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,1.0,1.625,1.0,0.103962,0.111769,0.555136,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.998116,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.996448,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999997,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.997303,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,identical,pg=0.3 fg=0.05,,True,False,True,True,True,0.0,1.0,0.0,0.028254,0.070986,0.998166,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998976,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998953,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998925,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998933,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998918,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.998989,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999079,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999053,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.998944,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999047,full_group_sync
eapf_tracker,pg0.3_fg0.05,chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097877,0.697752,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.090755,0.117908,0.697295,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.080943,0.101961,0.697603,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.07717,0.099813,0.697339,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097907,0.697183,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,directed_chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.998116,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.996448,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999997,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.997303,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,identical,pg=0.3 fg=0.05,,True,False,True,True,True,0.0,1.0,0.0,0.028254,0.070986,0.998166,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998976,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998953,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998925,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998933,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,near_identical,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.006,0.004317,0.998918,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.998989,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999079,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999053,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.998944,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.05,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999047,full_group_sync
eapf_tracker,pg0.3_fg0.05,directed_chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097877,0.697752,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,directed_chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.090755,0.117908,0.697295,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,directed_chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.080943,0.101961,0.697603,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,directed_chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.07717,0.099813,0.697339,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.05,directed_chain,strong_heterogeneity,pg=0.3 fg=0.05,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097907,0.697183,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,all_to_all,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.99993,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999223,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002002,1.0,0.0,0.006667,0.002333,0.999342,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999678,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999949,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999291,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999269,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999245,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999251,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999238,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.999299,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999378,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999356,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.99926,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.99935,full_group_sync
eapf_tracker,pg0.3_fg0.1,all_to_all,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,1.0,1.625,1.0,0.10566,0.112698,0.551141,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,all_to_all,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,1.0,1.625,1.0,0.106792,0.127504,0.559467,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,all_to_all,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.749489,1.4375,0.7,0.111509,0.125511,0.564559,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,all_to_all,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,1.0,1.625,1.0,0.104906,0.113397,0.550442,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,all_to_all,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,1.0,1.625,1.0,0.104906,0.112364,0.550831,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.99989,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999207,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002002,1.0,0.0,0.011111,0.004047,0.998035,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999655,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999912,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.99897,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998946,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998919,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004599,0.998926,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998911,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.998987,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999077,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999052,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.998943,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999046,full_group_sync
eapf_tracker,pg0.3_fg0.1,chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.080943,0.101829,0.695185,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.090755,0.117908,0.695076,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.080943,0.101961,0.69549,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.07717,0.099813,0.695122,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097907,0.695051,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,directed_chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.99989,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999207,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002002,1.0,0.0,0.011111,0.004047,0.998035,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999655,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.002103,1.05,0.1,0.002222,0.004228,0.999912,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.99897,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998946,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998919,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004599,0.998926,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,near_identical,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004482,0.998911,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.998987,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999077,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999052,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.998943,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999046,full_group_sync
eapf_tracker,pg0.3_fg0.1,directed_chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.080943,0.101829,0.695185,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,directed_chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.090755,0.117908,0.695076,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,directed_chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.080943,0.101961,0.69549,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,directed_chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.07717,0.099813,0.695122,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.1,directed_chain,strong_heterogeneity,pg=0.3 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097907,0.695051,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.15,all_to_all,identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.002103,1.05,0.1,0.00381,0.004024,0.999555,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.002103,1.05,0.1,0.00381,0.004024,0.998564,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.004127,0.004577,0.999641,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.002103,1.05,0.1,0.00381,0.004024,0.999148,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.002103,1.05,0.1,0.00381,0.004024,0.999591,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,near_identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999288,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,near_identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999266,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,near_identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999242,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,near_identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999249,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,near_identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999236,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.999297,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999376,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999354,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999258,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999348,full_group_sync
eapf_tracker,pg0.3_fg0.15,all_to_all,strong_heterogeneity,pg=0.3 fg=0.15,,False,False,False,False,False,0.74261,1.4375,0.7,0.0775,0.078981,0.709806,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.15,all_to_all,strong_heterogeneity,pg=0.3 fg=0.15,,False,False,False,False,False,1.0,1.625,1.0,0.116226,0.127565,0.550156,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.15,all_to_all,strong_heterogeneity,pg=0.3 fg=0.15,,False,False,False,False,False,1.0,1.625,1.0,0.107547,0.114306,0.547452,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.15,all_to_all,strong_heterogeneity,pg=0.3 fg=0.15,,False,False,False,False,False,1.0,1.625,1.0,0.106792,0.114787,0.550257,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.15,all_to_all,strong_heterogeneity,pg=0.3 fg=0.15,,False,False,False,False,False,1.0,1.625,1.0,0.104906,0.11171,0.544967,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.15,chain,identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.004202,1.05,0.1,0.006349,0.006597,0.998708,full_group_sync
eapf_tracker,pg0.3_fg0.15,chain,identical,pg=0.3 fg=0.15,,True,True,True,True,True,0.004202,1.05,0.1,0.006349,0.006597,0.997509,full_group_sync
