t_s,phase_rad,freq_hz,phase_err,coupling_term,flash
0.008038,0.074707,1.458443,-0.074672,-0.07460254478661023,0
0.008042,0.074742,1.458424,-0.074707,-0.07463726964558108,0
0.008046,0.07478,1.458404,-0.074742,-0.07467290775685091,0
0.00805,0.074817,1.458383,-0.07478,-0.0747103728643967,0
0.008054,0.074852,1.458363,-0.074817,-0.07474692355767355,0
0.008058,0.074887,1.458343,-0.074852,-0.07478164612521405,0
0.008062,0.074923,1.458324,-0.074887,-0.07481728188461695,0
0.008066,0.074959,1.458304,-0.074923,-0.0748529170634107,0
0.00807,0.074994,1.458284,-0.074959,-0.0748885516615616,0
0.008073,0.075028,1.458265,-0.074994,-0.0749232719806567,0
0.008077,0.075062,1.458245,-0.075028,-0.07495799174844102,0
0.008082,0.07511,1.458226,-0.075062,-0.07499179729545968,0
0.008086,0.075146,1.4582,-0.07511,-0.07503930687665161,0
0.00809,0.075182,1.45818,-0.075146,-0.07507493843704671,0
0.008095,0.075226,1.45816,-0.075182,-0.0751114830370062,0
0.0081,0.075269,1.458135,-0.075226,-0.07515533586475578,0
0.008104,0.075305,1.458111,-0.075269,-0.07519827422621203,0
0.008107,0.075341,1.458092,-0.075305,-0.0752339031948461,0
0.008112,0.075385,1.458072,-0.075341,-0.07526953158247726,0
0.008116,0.07542,1.458047,-0.075385,-0.07531338123829853,0
0.00812,0.075455,1.458027,-0.07542,-0.07534900832972283,0
0.008124,0.075491,1.458008,-0.075455,-0.07538372133415593,0
0.008128,0.075525,1.457988,-0.075491,-0.0754193472782251,0
0.008131,0.07556,1.457969,-0.075525,-0.07545314568813845,0
0.008135,0.075595,1.45795,-0.07556,-0.07548785703730682,0
0.008139,0.07563,1.457931,-0.075595,-0.07552256783465806,0
0.008153,0.075761,1.457911,-0.07563,-0.075558191513434,0
0.008158,0.075807,1.457838,-0.075761,-0.07568880897706359,0
0.008162,0.075842,1.457813,-0.075807,-0.07573447693928062,0
0.008166,0.075876,1.457793,-0.075842,-0.07576918381489049,0
0.00817,0.07591,1.457775,-0.075876,-0.07580297680830886,0
0.008173,0.075945,1.457756,-0.07591,-0.07583676927830381,0
0.008177,0.075981,1.457736,-0.075945,-0.0758723878284374,0
0.008181,0.076015,1.457716,-0.075981,-0.07590800579696555,0
0.008185,0.07605,1.457697,-0.076015,-0.07594179663991997,0
0.00819,0.076099,1.457678,-0.07605,-0.07597650021718197,0
0.008194,0.076137,1.45765,-0.076099,-0.07602581486077337,0
0.008198,0.076171,1.45763,-0.076137,-0.07606325676854393,0
0.008203,0.076213,1.457611,-0.076171,-0.07609704520580088,0
0.008207,0.076249,1.457587,-0.076213,-0.07613905185249799,0
0.00821,0.076283,1.457567,-0.076249,-0.07617466546537463,0
0.008214,0.076318,1.457548,-0.076283,-0.0762093653361201,0
0.008218,0.076353,1.457529,-0.076318,-0.07624406465440266,0
0.008223,0.076395,1.45751,-0.076353,-0.0762787634201912,0
0.008226,0.076431,1.457486,-0.076395,-0.07632076656463023,0
0.00823,0.076467,1.457466,-0.076431,-0.0763563772080222,0
0.008234,0.076504,1.457446,-0.076467,-0.07639290035338123,0
0.008239,0.076547,1.457426,-0.076504,-0.0764294228864102,0
0.008243,0.076581,1.457402,-0.076547,-0.07647233591341407,0
0.008247,0.076616,1.457383,-0.076581,-0.076506118008052,0
0.00825,0.07665,1.457364,-0.076616,-0.07654081260005491,0
0.008254,0.076687,1.457345,-0.07665,-0.07657459363246098,0
0.008258,0.076723,1.457324,-0.076687,-0.07661202611109519,0
0.008262,0.076758,1.457304,-0.076723,-0.07664763199254185,0
0.008266,0.076792,1.457285,-0.076758,-0.07668232432967395,0
0.00827,0.076827,1.457265,-0.076792,-0.07671701611392054,0
0.008274,0.076871,1.457246,-0.076827,-0.07675170734525058,0
0.008279,0.076911,1.457222,-0.076871,-0.07679552720399421,0
0.008283,0.076947,1.457199,-0.076911,-0.07683569458256345,0
0.008287,0.076981,1.457179,-0.076947,-0.07687129680519054,0
0.008291,0.077018,1.457161,-0.076981,-0.07690507270889996,0
0.008294,0.077052,1.45714,-0.077018,-0.07694158665019585,0
0.008298,0.077087,1.457121,-0.077052,-0.0769762743013658,0
0.008302,0.077122,1.457102,-0.077087,-0.07701096139938786,0
0.008306,0.077156,1.457082,-0.077122,-0.07704564794423109,0
0.008309,0.077191,1.457064,-0.077156,-0.0770794211408151,0
0.008313,0.077226,1.457044,-0.077191,-0.07711410659376744,0
0.008317,0.077259,1.457024,-0.077226,-0.07714970425969693,0
0.008321,0.077294,1.457006,-0.077259,-0.0771825630887143,0
0.008324,0.077329,1.456987,-0.077294,-0.07721724689632335,0
0.008328,0.077363,1.456967,-0.077329,-0.07725193015056962,0
0.008332,0.077396,1.456949,-0.077363,-0.07728570014297595,0
0.008336,0.077431,1.45693,-0.077396,-0.07731855691637325,0
0.008339,0.077465,1.456911,-0.077431,-0.07735323855404132,0
0.008343,0.077499,1.456892,-0.077465,-0.0773879196382254,0
0.008348,0.077545,1.456873,-0.077499,-0.07742168751756083,0
0.008352,0.077578,1.456847,-0.077545,-0.0774673191499835,0
0.008357,0.077626,1.456829,-0.077578,-0.07750017317725036,0
0.008361,0.07766,1.456803,-0.077626,-0.07754762836773137,0
0.008365,0.077703,1.456783,-0.07766,-0.07758230634891447,0
0.008369,0.077739,1.456759,-0.077703,-0.07762519663490307,0
0.008373,0.077773,1.45674,-0.077739,-0.07766078592911217,0
0.008377,0.077807,1.456721,-0.077773,-0.0776945495667242,0
0.00838,0.077842,1.456702,-0.077807,-0.07772831267931189,0
0.008384,0.077876,1.456683,-0.077842,-0.07776298777515271,0
0.008388,0.07791,1.456663,-0.077876,-0.07779766231714465,0
0.008392,0.077944,1.456645,-0.07791,-0.07783142382610295,0
0.008395,0.077978,1.456626,-0.077944,-0.07786518480992145,0
0.008399,0.078014,1.456607,-0.077978,-0.07789894553412781,0
0.008403,0.078048,1.456587,-0.078014,-0.07793453034065337,0
0.008407,0.078081,1.456568,-0.078048,-0.07796828972048572,0
0.00841,0.078115,1.45655,-0.078081,-0.07800204857506285,0
0.008414,0.078149,1.456531,-0.078115,-0.07803580690435628,0
0.008418,0.078183,1.456512,-0.078149,-0.07806956470833758,0
0.008422,0.078218,1.456493,-0.078183,-0.07810332198697825,0
0.008425,0.078252,1.456474,-0.078218,-0.07813799109086612,0
0.00843,0.078296,1.456455,-0.078252,-0.07817265964057159,0
0.008434,0.078331,1.456431,-0.078296,-0.07821553826061868,0
0.008438,0.078366,1.456411,-0.078331,-0.07825111787393678,0
0.008442,0.078408,1.456392,-0.078366,-0.07828578461504515,0
0.008461,0.078576,1.456368,-0.078408,-0.0783277489902579,0
0.008465,0.078614,1.456275,-0.078576,-0.07849468989623007,0
0.008469,0.078651,1.456254,-0.078614,-0.07853300148484735,0
0.008473,0.078684,1.456233,-0.078651,-0.07856948805692568,0
0.008476,0.07872,1.456215,-0.078684,-0.07860323755144727,0
0.00848,0.078756,1.456195,-0.07872,-0.07863881080054125,0
0.008486,0.078802,1.456175,-0.078756,-0.07867438346543248,0
0.008489,0.078837,1.456149,-0.078802,-0.07872090086319287,0
0.008493,0.078874,1.45613,-0.078837,-0.07875556008919903,0
0.008497,0.078909,1.456109,-0.078874,-0.07879204291240088,0
0.008502,0.078951,1.45609,-0.078909,-0.07882670099971525,0
0.008505,0.078984,1.456067,-0.078951,-0.07886865489860904,0
0.008509,0.079019,1.456048,-0.078984,-0.07890239973107536,0
0.008513,0.079054,1.456029,-0.079019,-0.07893705605170032,0
0.008517,0.079088,1.456009,-0.079054,-0.07897171181743338,0
0.008521,0.079124,1.455991,-0.079088,-0.07900545504325034,0
0.008525,0.079167,1.455971,-0.079124,-0.07904102168441916,0
0.008529,0.079203,1.455946,-0.079167,-0.07908479533948638,0
0.008533,0.079237,1.455927,-0.079203,-0.07912036041114104,0
0.008537,0.079271,1.455908,-0.079237,-0.07915410158433944,0
0.008542,0.07932,1.455889,-0.079271,-0.07918784196587808,0
0.008546,0.079355,1.455862,-0.07932,-0.07923708374291202,0
0.00855,0.079389,1.455842,-0.079355,-0.07927173470316332,0
0.008553,0.079424,1.455823,-0.079389,-0.07930547324970494,0
0.008557,0.079458,1.455804,-0.079424,-0.07934012311416012,0
0.008561,0.079493,1.455785,-0.079458,-0.07937477242336623,0
0.008565,0.079527,1.455766,-0.079493,-0.07940942117729254,0
0.008569,0.079563,1.455747,-0.079527,-0.07944315757545407,0
0.008572,0.079597,1.455727,-0.079563,-0.07947871701950117,0
0.008576,0.079632,1.455708,-0.079597,-0.07951336410740403,0
0.00858,0.079669,1.455688,-0.079632,-0.07954801063990438,0
0.008584,0.079703,1.455668,-0.079669,-0.07958448010075192,0
0.008588,0.079739,1.455649,-0.079703,-0.07961912549311904,0
0.008592,0.079775,1.455629,-0.079739,-0.07965468204190707,0
0.008595,0.079809,1.455609,-0.079775,-0.07969023800554403,0
0.0086,0.079851,1.45559,-0.079809,-0.07972397002011596,0
0.008604,0.079887,1.455567,-0.079851,-0.07976590651518899,0
0.008608,0.079921,1.455547,-0.079887,-0.07980237229804134,0
0.008613,0.079968,1.455528,-0.079921,-0.0798361025614743,0
0.008617,0.080002,1.455502,-0.079968,-0.07988259497766537,0
0.008621,0.080038,1.455483,-0.080002,-0.07991632398805772,0
0.008626,0.080085,1.455463,-0.080038,-0.0799527872309623,0
0.008631,0.08013,1.455437,-0.080085,-0.07999927686937024,0
0.008635,0.080165,1.455412,-0.08013,-0.0800439426705433,0
0.008638,0.080199,1.455392,-0.080165,-0.0800794922253552,0
0.008642,0.080234,1.455374,-0.080199,-0.08011321815942953,0
0.008646,0.080269,1.455354,-0.080234,-0.08014785506982938,0
0.00865,0.080303,1.455335,-0.080269,-0.08018249142426559,0
0.008653,0.080338,1.455316,-0.080303,-0.08021712722270757,0
0.008657,0.080374,1.455296,-0.080338,-0.0802517624651247,0
0.008661,0.080408,1.455277,-0.080374,-0.08028730859627299,0
0.008665,0.080442,1.455258,-0.080408,-0.0803210312820801,0
0.008669,0.080477,1.455238,-0.080442,-0.08035566485623917,0
0.008672,0.080512,1.455219,-0.080477,-0.08039029787425106,0
0.008676,0.080546,1.4552,-0.080512,-0.08042493033608519,0
0.008681,0.080592,1.455181,-0.080546,-0.08045865087003759,0
0.008685,0.080626,1.455155,-0.080592,-0.08050512987440082,0
0.008689,0.08066,1.455136,-0.080626,-0.08053884915407244,0
0.008693,0.080696,1.455118,-0.08066,-0.08057256790632975,0
0.008696,0.080729,1.455098,-0.080696,-0.08060810874960025,0
0.0087,0.080763,1.455079,-0.080729,-0.08064182641843115,0
0.008704,0.080799,1.45506,-0.080763,-0.08067554355976159,0
0.008709,0.080842,1.455041,-0.080799,-0.08071108270493348,0
0.008712,0.080876,1.455017,-0.080842,-0.08075391126651445,0
0.008716,0.080911,1.454998,-0.080876,-0.08078762665405692,0
0.00872,0.080945,1.454978,-0.080911,-0.08082316395053853,0
0.008724,0.08098,1.454959,-0.080945,-0.0808568782542852,0
0.008727,0.081015,1.45494,-0.08098,-0.08089150321937152,0
0.008731,0.081049,1.454921,-0.081015,-0.08092612762783791,0
0.008735,0.081083,1.454901,-0.081049,-0.08096075147965384,0
0.00874,0.08113,1.454883,-0.081083,-0.08099446362971678,0
0.008744,0.081166,1.454857,-0.08113,-0.0810409308119439,0
0.008748,0.0812,1.454837,-0.081166,-0.0810764639288817,0
0.008751,0.081234,1.454818,-0.0812,-0.08111108536330994,0
0.008758,0.08129,1.454799,-0.081234,-0.08114479515947437,0
0.008761,0.081325,1.454768,-0.08129,-0.08120037002135484,0
0.008765,0.08136,1.454749,-0.081325,-0.08123498946283038,0
0.008769,0.081396,1.454729,-0.08136,-0.08127051937631463,0
0.008773,0.081431,1.454709,-0.081396,-0.0813060487031455,0
0.008777,0.081464,1.45469,-0.081431,-0.08134066644444567,0
0.00878,0.081499,1.454671,-0.081464,-0.0813743726444768,0
0.008784,0.081533,1.454652,-0.081499,-0.08140898928637497,0
0.008788,0.081569,1.454633,-0.081533,-0.08144269441587836,0
0.008792,0.081602,1.454613,-0.081569,-0.08147822089923126,0
0.008797,0.081652,1.454594,-0.081602,-0.08151192494381516,0
0.008801,0.081687,1.454567,-0.081652,-0.08156111368501484,0
0.008805,0.081722,1.454547,-0.081687,-0.0815966382120875,0
0.008808,0.081756,1.454528,-0.081722,-0.08163125127644295,0
0.008812,0.081791,1.454509,-0.081756,-0.08166495292236307,0
0.008816,0.081826,1.45449,-0.081791,-0.08169956488681188,0
0.00882,0.081861,1.45447,-0.081826,-0.08173508712607735,0
0.008824,0.081897,1.454451,-0.081861,-0.08176969796116489,0
0.008827,0.08193,1.454431,-0.081897,-0.08180521904128446,0
0.008831,0.081964,1.454413,-0.08193,-0.08183800717194198,0
0.008839,0.082037,1.454393,-0.081964,-0.08187261634942947,0
0.008843,0.082071,1.454353,-0.082037,-0.08194547651505972,0
0.008847,0.082107,1.454334,-0.082071,-0.08197917323332712,0
0.008851,0.082142,1.454314,-0.082107,-0.08201469085029124,0
0.008854,0.082175,1.454295,-0.082142,-0.0820492971813508,0
0.008858,0.082209,1.454276,-0.082175,-0.08208299227081663,0
0.008862,0.082244,1.454258,-0.082209,-0.08211668683157926,0
0.008866,0.082278,1.454238,-0.082244,-0.08215129151898508,0
0.00887,0.082315,1.454219,-0.082278,-0.08218498527299509,0
0.008873,0.082349,1.454199,-0.082315,-0.08222232047336438,0
0.008877,0.082383,1.45418,-0.082349,-0.08225601284756896,0
0.008881,0.08242,1.454161,-0.082383,-0.08228970495794269,0
0.008885,0.082458,1.45414,-0.08242,-0.08232703833690785,0
0.008889,0.082493,1.45412,-0.082458,-0.08236437133144182,0
0.008893,0.082526,1.4541,-0.082493,-0.08239897202601584,0
0.008897,0.082561,1.454082,-0.082526,-0.08243266162703197,0
0.0089,0.082595,1.454062,-0.082561,-0.08246726122036825,0
0.008904,0.08263,1.454043,-0.082595,-0.08250094974906944,0
0.008908,0.082663,1.454024,-0.08263,-0.08253554824104971,0
0.008912,0.082699,1.454005,-0.082663,-0.08256923569732082,0
0.008915,0.082734,1.453986,-0.082699,-0.08260474355110066,0
0.008919,0.082768,1.453966,-0.082734,-0.08263934036879308,0
0.008923,0.082801,1.453947,-0.082768,-0.08267393662832889,0
0.008927,0.082836,1.453929,-0.082801,-0.08270671175679475,0
0.00893,0.08287,1.45391,-0.082836,-0.08274130692930305,0
0.008934,0.082905,1.453891,-0.08287,-0.0827749911532847,0
0.008938,0.08294,1.453872,-0.082905,-0.0828095852239627,0
0.008942,0.082973,1.453852,-0.08294,-0.08284508909754801,0
0.008946,0.083008,1.453834,-0.082973,-0.08287786134441721,0
0.008949,0.083042,1.453814,-0.083008,-0.08291245375478111,0
0.008953,0.083076,1.453795,-0.083042,-0.08294613528916336,0
0.008957,0.08311,1.453776,-0.083076,-0.08298072659740097,0
0.008961,0.083146,1.453757,-0.08311,-0.0830144070586032,0
0.008965,0.083181,1.453738,-0.083146,-0.0830499075387959,0
0.008968,0.083215,1.453718,-0.083181,-0.08308540743068935,0
0.008972,0.083248,1.453699,-0.083215,-0.08311908624612524,0
0.008976,0.083283,1.453681,-0.083248,-0.08315185430214286,0
0.008979,0.083316,1.453662,-0.083283,-0.08318644228859272,0
0.008983,0.08335,1.453643,-0.083316,-0.08322011951525093,0
0.008987,0.083386,1.453624,-0.08335,-0.08325379621226069,0
0.008991,0.083422,1.453604,-0.083386,-0.08328929272457268,0
0.008995,0.083455,1.453584,-0.083422,-0.08332569880565888,0
0.008998,0.083489,1.453566,-0.083455,-0.08335846369994293,0
0.009002,0.083525,1.453547,-0.083489,-0.08339213822080556,0
0.009006,0.083559,1.453527,-0.083525,-0.08342763243921475,0
0.00901,0.083593,1.453508,-0.083559,-0.08346221597043656,0
0.009013,0.083626,1.453489,-0.083593,-0.0834958888588795,0
0.009017,0.083661,1.453471,-0.083626,-0.08352865114779558,0
0.009021,0.083695,1.453452,-0.083661,-0.08356323304642327,0
0.009025,0.083729,1.453433,-0.083695,-0.08359690434515085,0
0.009028,0.083762,1.453414,-0.083729,-0.08363148514052812,0
0.009032,0.083796,1.453395,-0.083762,-0.08366424535301271,0
0.009035,0.08383,1.453377,-0.083796,-0.08369791506177375,0
0.00904,0.083867,1.453358,-0.08383,-0.08373158424049014,0
0.009043,0.083902,1.453337,-0.083867,-0.08376889276594507,0
0.009047,0.083934,1.453318,-0.083902,-0.08380347078060867,0
0.009051,0.083969,1.4533,-0.083934,-0.08383531841974154,0
0.009054,0.084003,1.453281,-0.083969,-0.08386989536017331,0
0.009058,0.08404,1.453262,-0.084003,-0.08390447174137147,0
0.009062,0.084074,1.453241,-0.08404,-0.08394086735454603,0
0.009066,0.084107,1.453223,-0.084074,-0.08397453270751708,0
0.00907,0.084141,1.453204,-0.084107,-0.08400819753021434,0
0.009073,0.084176,1.453185,-0.084141,-0.08404186182260996,0
0.009077,0.084209,1.453166,-0.084176,-0.08407643542190835,0
0.009081,0.084242,1.453148,-0.084209,-0.0841091888167022,0
0.009084,0.084276,1.453129,-0.084242,-0.08414285151802572,0
0.009088,0.084311,1.45311,-0.084276,-0.08417651368893618,0
0.009092,0.084345,1.453091,-0.084311,-0.08421108510929505,0
0.009096,0.084379,1.453072,-0.084345,-0.08424474620495818,0
0.009099,0.084412,1.453053,-0.084379,-0.08427931652094979,0
0.009103,0.084446,1.453035,-0.084412,-0.08431206680508177,0
0.009107,0.084483,1.453016,-0.084446,-0.08434572630916923,0
0.009111,0.084519,1.452996,-0.084483,-0.08438211440588335,0
0.009115,0.084554,1.452975,-0.084519,-0.08441850188245172,0
0.009118,0.084587,1.452956,-0.084554,-0.08445306938545669,0
0.009122,0.084624,1.452938,-0.084587,-0.08448581700451639,0
0.009126,0.08466,1.452917,-0.084624,-0.08452311236137637,0
0.00913,0.084693,1.452897,-0.08466,-0.08455858780247508,0
0.009137,0.084754,1.452879,-0.084693,-0.08459224341976881,0
0.009141,0.084789,1.452845,-0.084754,-0.08465227695732683,0
0.009145,0.084825,1.452825,-0.084789,-0.08468775025119353,0
0.009148,0.084861,1.452806,-0.084825,-0.08472322295525396,0
0.009152,0.084897,1.452785,-0.084861,-0.08475960435153006,0
0.009156,0.084932,1.452766,-0.084897,-0.0847950758607591,0
0.00916,0.084966,1.452746,-0.084932,-0.08482963726388698,0
0.009164,0.085001,1.452727,-0.084966,-0.08486419810694411,0
0.009168,0.085035,1.452708,-0.085001,-0.08489875838990038,0
0.009171,0.08507,1.452689,-0.085035,-0.08493240890536814,0
0.009175,0.085105,1.45267,-0.08507,-0.08496696808276978,0
0.009179,0.08514,1.45265,-0.085105,-0.08500243614286071,0
0.009183,0.085175,1.452631,-0.08514,-0.08503699418510832,0
0.009187,0.08521,1.452611,-0.085175,-0.08507246081543689,0
0.009191,0.085247,1.452592,-0.08521,-0.08510701772241124,0
0.009194,0.085281,1.452572,-0.085247,-0.08514339283525389,0
0.009198,0.085315,1.452552,-0.085281,-0.08517794859208071,0
0.009202,0.085349,1.452534,-0.085315,-0.08521159443560682,0
0.009207,0.085395,1.452515,-0.085349,-0.08524524001248728,0
0.009212,0.08544,1.452489,-0.085395,-0.08529161506116285,0
0.009216,0.085478,1.452464,-0.08544,-0.08533617075788764,0
0.00922,0.085511,1.452443,-0.085478,-0.08537345124376992,0
0.009223,0.085545,1.452425,-0.085511,-0.08540709399964064,0
0.009227,0.085581,1.452406,-0.085545,-0.08544073622405415,0
0.009231,0.085614,1.452386,-0.085581,-0.0854761963983989,0
0.009235,0.08565,1.452367,-0.085614,-0.08550983753108321,0
0.009239,0.085686,1.452348,-0.08565,-0.0855452965546238,0
0.009243,0.085721,1.452328,-0.085686,-0.08558075498757205,0
0.009247,0.085756,1.452308,-0.085721,-0.08561621282989551,0
0.009251,0.085792,1.452289,-0.085756,-0.08565076091583289,0
0.009254,0.085826,1.452269,-0.085792,-0.08568712674285534,0
0.009258,0.085864,1.45225,-0.085826,-0.08572076454216844,0
0.009262,0.085897,1.452229,-0.085864,-0.0857580382938777,0
0.009266,0.085931,1.45221,-0.085897,-0.08579167497224356,0
0.009269,0.085965,1.452192,-0.085931,-0.08582531111883544,0
0.009273,0.085999,1.452173,-0.085965,-0.08585894673362562,0
0.009277,0.086033,1.452154,-0.085999,-0.0858934908786747,0
0.009281,0.086067,1.452135,-0.086033,-0.08592712541540333,0
0.009284,0.0861,1.452116,-0.086067,-0.08596075942024643,0
0.00929,0.086155,1.452098,-0.0861,-0.08599348387453266,0
0.009294,0.08619,1.452068,-0.086155,-0.08604802365264294,0
0.009298,0.086225,1.452048,-0.08619,-0.08608347370780547,0
0.009302,0.086261,1.452029,-0.086225,-0.08611801420584474,0
0.009306,0.086296,1.452008,-0.086261,-0.08615437204516141,0
0.009309,0.08633,1.451989,-0.086296,-0.08618891139125015,0
0.009313,0.086364,1.45197,-0.08633,-0.08622254125506246,0
0.009317,0.0864,1.451951,-0.086364,-0.08625707949338805,0
0.009321,0.086434,1.451931,-0.0864,-0.08629252606220035,0
0.009325,0.086469,1.451913,-0.086434,-0.08632615428639233,0
0.009328,0.086503,1.451893,-0.086469,-0.08636159970294585,0
0.009332,0.086538,1.451874,-0.086503,-0.0863952268339118,0
0.009336,0.086572,1.451855,-0.086538,-0.08642976226538143,0
0.00934,0.086605,1.451836,-0.086572,-0.08646429713539006,0
0.009343,0.086641,1.451818,-0.086605,-0.08649701383739271,0
0.009347,0.086675,1.451798,-0.086641,-0.08653245640309426,0
0.009351,0.08671,1.451779,-0.086675,-0.08656698960331853,0
0.009359,0.08678,1.451759,-0.08671,-0.0866015222419629,0
0.009363,0.086816,1.45172,-0.08678,-0.08667149503362451,0
0.00937,0.086878,1.451701,-0.086816,-0.08670693468703314,0
0.009373,0.086913,1.451666,-0.086878,-0.08676872599712852,0
0.009378,0.086958,1.451647,-0.086913,-0.08680325535434942,0
0.009383,0.087004,1.451622,-0.086958,-0.08684868777731203,0
0.009387,0.087039,1.451596,-0.087004,-0.08689411949203762,0
0.009391,0.087075,1.451577,-0.087039,-0.08692864680894932,0
0.009395,0.08711,1.451557,-0.087075,-0.08696499077262504,0
0.009399,0.087144,1.451538,-0.08711,-0.08699951693614462,0
0.009402,0.087178,1.451518,-0.087144,-0.08703404253770983,0
0.009406,0.087213,1.4515,-0.087178,-0.08706765901799869,0
0.00941,0.087248,1.45148,-0.087213,-0.08710218351035597,0
0.009414,0.087284,1.451461,-0.087248,-0.08713761597069723,0
0.009418,0.087319,1.451441,-0.087284,-0.08717304783899213,0
0.009422,0.087354,1.451421,-0.087319,-0.08720847911520838,0
0.009426,0.087389,1.451402,-0.087354,-0.08724300131483297,0
0.009429,0.087423,1.451383,-0.087389,-0.08727752295229259,0
0.009433,0.087456,1.451363,-0.087423,-0.08731204402755742,0
0.009437,0.087491,1.451345,-0.087456,-0.08734474766018961,0
0.009443,0.087544,1.451326,-0.087491,-0.08737926764056883,0
0.009446,0.087578,1.451297,-0.087544,-0.08743195527044326,0
0.009451,0.087623,1.451277,-0.087578,-0.08746647383025595,0
0.009455,0.087659,1.451253,-0.087623,-0.08751098367215782,0
0.009459,0.087691,1.451233,-0.087659,-0.087546409299232,0
0.009463,0.087727,1.451215,-0.087691,-0.0875791093148182,0
0.009469,0.087788,1.451195,-0.087727,-0.08761453380259804,0
0.009473,0.087823,1.451161,-0.087788,-0.0876753903595507,0
0.009477,0.087857,1.451142,-0.087823,-0.08770990495261606,0
0.009481,0.087892,1.451123,-0.087857,-0.08774441898311311,0
0.009485,0.087928,1.451103,-0.087892,-0.08777893245101206,0
0.009489,0.087963,1.451084,-0.087928,-0.08781435359616513,0
0.009492,0.087998,1.451064,-0.087963,-0.08784977414865601,0
0.009497,0.088042,1.451045,-0.087998,-0.08788428589896553,0
0.009501,0.088078,1.45102,-0.088042,-0.08792878695967686,0
0.009505,0.088113,1.451,-0.088078,-0.0879642055971952,0
0.00951,0.08816,1.450981,-0.088113,-0.08799871548153478,0
0.009514,0.088196,1.450955,-0.08816,-0.08804593883436085,0
0.009518,0.08823,1.450935,-0.088196,-0.08808135551095873,0
0.009522,0.088265,1.450916,-0.08823,-0.08811586348455629,0
0.009525,0.0883,1.450897,-0.088265,-0.08815037089523528,0
0.00953,0.088343,1.450877,-0.0883,-0.08818487774296599,0
0.009534,0.088378,1.450853,-0.088343,-0.08822846468092303,0
0.009538,0.088412,1.450834,-0.088378,-0.08826297025450064,0
0.009542,0.088446,1.450815,-0.088412,-0.08829656723284272,0
0.009545,0.08848,1.450796,-0.088446,-0.08833107169511827,0
0.009549,0.088517,1.450777,-0.08848,-0.08836466759134712,0
0.009554,0.088561,1.450757,-0.088517,-0.0884009869190099,0
0.009558,0.088597,1.450732,-0.088561,-0.08844547710999284,0
0.009562,0.088631,1.450712,-0.088597,-0.08848088709554514,0
0.009566,0.088667,1.450693,-0.088631,-0.08851538854931616,0
0.009569,0.088701,1.450673,-0.088667,-0.08855079736351489,0
0.009573,0.088733,1.450655,-0.088701,-0.08858438976735666,0
0.009577,0.088768,1.450637,-0.088733,-0.08861707374294638,0
0.009581,0.088803,1.450617,-0.088768,-0.08865157297313923,0
0.009584,0.088836,1.450598,-0.088803,-0.08868607163995204,0
0.009588,0.088871,1.450579,-0.088836,-0.08871966189293894,0
0.009592,0.088905,1.45056,-0.088871,-0.08875415944773052,0
0.009596,0.088939,1.450541,-0.088905,-0.08878774888211279,0
0.009601,0.088986,1.450523,-0.088939,-0.08882133751805282,0
0.009604,0.08902,1.450496,-0.088986,-0.08886854223184192,0
0.009609,0.089062,1.450478,-0.08902,-0.08890212958263226,0
0.009613,0.089097,1.450454,-0.089062,-0.08894479397110952,0
0.009617,0.089131,1.450435,-0.089097,-0.08897928784798868,0
0.009621,0.089166,1.450416,-0.089131,-0.0890128734368524,0
0.009625,0.089206,1.450396,-0.089166,-0.08904827391104786,0
0.009629,0.089241,1.450374,-0.089206,-0.08908821226339952,0
0.009633,0.089276,1.450355,-0.089241,-0.08912270379643544,0
0.009638,0.089325,1.450336,-0.089276,-0.08915719476568607,0
0.009642,0.08936,1.450308,-0.089325,-0.0892062072621669,0
0.009645,0.089394,1.450289,-0.08936,-0.0892406968663412,0
0.009649,0.08943,1.45027,-0.089394,-0.08927518590662885,0
0.009653,0.089464,1.45025,-0.08943,-0.08931058197998888,0
0.009657,0.089499,1.450231,-0.089464,-0.08934506987757299,0
0.009661,0.089534,1.450212,-0.089499,-0.08937955721118075,0
0.009665,0.089569,1.450193,-0.089534,-0.08941404398078255,0
0.009668,0.089604,1.450173,-0.089569,-0.08944943772357693,0
0.009672,0.089638,1.450154,-0.089604,-0.08948392335023354,0
0.009676,0.089674,1.450134,-0.089638,-0.08951840841279457,0
0.00968,0.089709,1.450115,-0.089674,-0.08955380040353217,0
0.009684,0.08975,1.450096,-0.089709,-0.08958828432296645,0
0.009688,0.089784,1.450073,-0.08975,-0.0896291199121692,0
0.009692,0.089819,1.450054,-0.089784,-0.08966360259926444,0
0.009696,0.089854,1.450034,-0.089819,-0.0896980847221099,0
0.0097,0.089889,1.450015,-0.089854,-0.08973347369560943,0
0.009704,0.089924,1.449995,-0.089889,-0.0897679546750157,0
0.009707,0.089959,1.449976,-0.089924,-0.08980334247492272,0
0.009712,0.090002,1.449957,-0.089959,-0.08983782231076835,0
0.009718,0.090058,1.449933,-0.090002,-0.08988046777222082,0
0.009726,0.090123,1.449901,-0.090058,-0.08993672213379572,0
0.009732,0.09018,1.449866,-0.090123,-0.0900011410471212,0
0.009737,0.090232,1.449834,-0.09018,-0.09005739218500725,0
0.009763,0.090467,1.449805,-0.090232,-0.09011001278582256,0
0.00977,0.090527,1.449675,-0.090467,-0.09034316949556356,0
0.009774,0.090566,1.449642,-0.090527,-0.09040304003230422,0
